th,imrep_portion_frequency,mixcr_portion_frequency
0.08684342171085543,1.0,0.7619938444786079
0.08679339669834918,1.0,0.7619938444786079
0.08674337168584292,1.0,0.7619938444786079
0.08669334667333667,1.0,0.7619938444786079
0.08664332166083041,1.0,0.7619938444786079
0.08659329664832417,1.0,0.7619938444786079
0.08654327163581792,1.0,0.7619938444786079
0.08649324662331166,1.0,0.7619938444786079
0.0864432216108054,1.0,0.7619938444786079
0.08639319659829915,1.0,0.7619938444786079
0.0863431715857929,1.0,0.7619938444786079
0.08629314657328666,1.0,0.7619938444786079
0.0862431215607804,1.0,0.7619938444786079
0.08619309654827415,1.0,0.7619938444786079
0.08614307153576789,1.0,0.7619938444786079
0.08609304652326163,1.0,0.7619938444786079
0.08604302151075538,1.0,0.7619938444786079
0.08599299649824912,1.0,0.7619938444786079
0.08594297148574287,1.0,0.7619938444786079
0.08589294647323663,1.0,0.7619938444786079
0.08584292146073037,1.0,0.7619938444786079
0.08579289644822412,1.0,0.7619938444786079
0.08574287143571786,1.0,0.7619938444786079
0.08569284642321161,1.0,0.7619938444786079
0.08564282141070535,1.0,0.7619938444786079
0.08559279639819911,1.0,0.7619938444786079
0.08554277138569286,1.0,0.7619938444786079
0.0854927463731866,1.0,0.7619938444786079
0.08544272136068035,1.0,0.7619938444786079
0.08539269634817409,1.0,0.7619938444786079
0.08534267133566784,1.0,0.7619938444786079
0.08529264632316158,1.0,0.7619938444786079
0.08524262131065533,1.0,0.7619938444786079
0.08519259629814908,1.0,0.7619938444786079
0.08514257128564283,1.0,0.7619938444786079
0.08509254627313657,1.0,0.7619938444786079
0.08504252126063032,1.0,0.7619938444786079
0.08499249624812406,1.0,0.7619938444786079
0.08494247123561781,1.0,0.7619938444786079
0.08489244622311157,1.0,0.7619938444786079
0.08484242121060531,1.0,0.7619938444786079
0.08479239619809906,1.0,0.7619938444786079
0.0847423711855928,1.0,0.7619938444786079
0.08469234617308655,1.0,0.7619938444786079
0.08464232116058029,1.0,0.7619938444786079
0.08459229614807404,1.0,0.7619938444786079
0.08454227113556778,1.0,0.7619938444786079
0.08449224612306154,1.0,0.7619938444786079
0.08444222111055529,1.0,0.7619938444786079
0.08439219609804903,1.0,0.7619938444786079
0.08434217108554277,1.0,0.7619938444786079
0.08429214607303652,1.0,0.7619938444786079
0.08424212106053026,1.0,0.7619938444786079
0.08419209604802402,1.0,0.7619938444786079
0.08414207103551777,1.0,0.7619938444786079
0.08409204602301151,1.0,0.7619938444786079
0.08404202101050526,1.0,0.7619938444786079
0.083991995997999,1.0,0.7619938444786079
0.08394197098549275,1.0,0.7619938444786079
0.08389194597298649,1.0,0.7619938444786079
0.08384192096048024,1.0,0.7619938444786079
0.083791895947974,1.0,0.7619938444786079
0.08374187093546774,1.0,0.7619938444786079
0.08369184592296149,1.0,0.7619938444786079
0.08364182091045523,1.0,0.7619938444786079
0.08359179589794898,1.0,0.7619938444786079
0.08354177088544273,1.0,0.7619938444786079
0.08349174587293648,1.0,0.7619938444786079
0.08344172086043022,1.0,0.7619938444786079
0.08339169584792397,1.0,0.7619938444786079
0.08334167083541771,1.0,0.7619938444786079
0.08329164582291146,1.0,0.7619938444786079
0.0832416208104052,1.0,0.7619938444786079
0.08319159579789895,1.0,0.7619938444786079
0.0831415707853927,1.0,0.7619938444786079
0.08309154577288645,1.0,0.7619938444786079
0.0830415207603802,1.0,0.7619938444786079
0.08299149574787394,1.0,0.7619938444786079
0.08294147073536769,1.0,0.7619938444786079
0.08289144572286143,1.0,0.7619938444786079
0.08284142071035519,1.0,0.7619938444786079
0.08279139569784894,1.0,0.7619938444786079
0.08274137068534268,1.0,0.7619938444786079
0.08269134567283642,1.0,0.7619938444786079
0.08264132066033017,1.0,0.7619938444786079
0.08259129564782391,1.0,0.7619938444786079
0.08254127063531766,1.0,0.7619938444786079
0.0824912456228114,1.0,0.7619938444786079
0.08244122061030515,1.0,0.7619938444786079
0.08239119559779891,1.0,0.7619938444786079
0.08234117058529265,1.0,0.7619938444786079
0.0822911455727864,1.0,0.7619938444786079
0.08224112056028014,1.0,0.7619938444786079
0.08219109554777389,1.0,0.7619938444786079
0.08214107053526765,1.0,0.7619938444786079
0.08209104552276139,1.0,0.7619938444786079
0.08204102051025514,1.0,0.7619938444786079
0.08199099549774888,1.0,0.7619938444786079
0.08194097048524263,1.0,0.7619938444786079
0.08189094547273637,1.0,0.7619938444786079
0.08184092046023012,1.0,0.7619938444786079
0.08179089544772386,1.0,0.7619938444786079
0.0817408704352176,1.0,0.7619938444786079
0.08169084542271136,1.0,0.7619938444786079
0.08164082041020511,1.0,0.7619938444786079
0.08159079539769885,1.0,0.7619938444786079
0.0815407703851926,1.0,0.7619938444786079
0.08149074537268634,1.0,0.7619938444786079
0.0814407203601801,1.0,0.7619938444786079
0.08139069534767385,1.0,0.7619938444786079
0.08134067033516759,1.0,0.7619938444786079
0.08129064532266134,1.0,0.7619938444786079
0.08124062031015508,1.0,0.7619938444786079
0.08119059529764883,1.0,0.7619938444786079
0.08114057028514257,1.0,0.7619938444786079
0.08109054527263632,1.0,0.7619938444786079
0.08104052026013006,1.0,0.7619938444786079
0.08099049524762382,1.0,0.7619938444786079
0.08094047023511756,1.0,0.7619938444786079
0.08089044522261131,1.0,0.7619938444786079
0.08084042021010505,1.0,0.7619938444786079
0.0807903951975988,1.0,0.7619938444786079
0.08074037018509256,1.0,0.7619938444786079
0.0806903451725863,1.0,0.7619938444786079
0.08064032016008005,1.0,0.7619938444786079
0.08059029514757379,1.0,0.7619938444786079
0.08054027013506754,1.0,0.7619938444786079
0.08049024512256128,1.0,0.7619938444786079
0.08044022011005503,1.0,0.7619938444786079
0.08039019509754877,1.0,0.7619938444786079
0.08034017008504252,1.0,0.7619938444786079
0.08029014507253628,1.0,0.7619938444786079
0.08024012006003002,1.0,0.7619938444786079
0.08019009504752377,1.0,0.7619938444786079
0.08014007003501751,1.0,0.7619938444786079
0.08009004502251126,1.0,0.7619938444786079
0.08004002001000501,1.0,0.7619938444786079
0.07998999499749876,1.0,0.7619938444786079
0.0799399699849925,1.0,0.7619938444786079
0.07988994497248625,1.0,0.7619938444786079
0.07983991995998,1.0,0.7619938444786079
0.07978989494747374,1.0,0.7619938444786079
0.07973986993496748,1.0,0.7619938444786079
0.07968984492246123,1.0,0.7619938444786079
0.07963981990995499,1.0,0.7619938444786079
0.07958979489744873,1.0,0.7619938444786079
0.07953976988494248,1.0,0.7619938444786079
0.07948974487243622,1.0,0.7619938444786079
0.07943971985992997,1.0,0.7619938444786079
0.07938969484742371,1.0,0.7619938444786079
0.07933966983491747,1.0,0.7619938444786079
0.07928964482241121,1.0,0.7619938444786079
0.07923961980990496,1.0,0.7619938444786079
0.0791895947973987,1.0,0.7619938444786079
0.07913956978489245,1.0,0.7619938444786079
0.0790895447723862,1.0,0.7619938444786079
0.07903951975987994,1.0,0.7619938444786079
0.07898949474737368,1.0,0.7619938444786079
0.07893946973486744,1.0,0.7619938444786079
0.07888944472236119,1.0,0.7619938444786079
0.07883941970985493,1.0,0.7619938444786079
0.07878939469734868,1.0,0.7619938444786079
0.07873936968484242,1.0,0.7619938444786079
0.07868934467233617,1.0,0.7619938444786079
0.07863931965982993,1.0,0.7619938444786079
0.07858929464732367,1.0,0.7619938444786079
0.07853926963481742,1.0,0.7619938444786079
0.07848924462231116,1.0,0.7619938444786079
0.0784392196098049,1.0,0.7619938444786079
0.07838919459729865,1.0,0.7619938444786079
0.0783391695847924,1.0,0.7619938444786079
0.07828914457228614,1.0,0.7619938444786079
0.0782391195597799,1.0,0.7619938444786079
0.07818909454727364,1.0,0.7619938444786079
0.07813906953476739,1.0,0.7619938444786079
0.07808904452226113,1.0,0.7619938444786079
0.07803901950975488,1.0,0.7619938444786079
0.07798899449724864,1.0,0.7619938444786079
0.07793896948474238,1.0,0.7619938444786079
0.07788894447223613,1.0,0.7619938444786079
0.07783891945972987,1.0,0.7619938444786079
0.07778889444722362,1.0,0.7619938444786079
0.07773886943471736,1.0,0.7619938444786079
0.0776888444222111,1.0,0.7619938444786079
0.07763881940970485,1.0,0.7619938444786079
0.0775887943971986,1.0,0.7619938444786079
0.07753876938469235,1.0,0.7619938444786079
0.0774887443721861,1.0,0.7619938444786079
0.07743871935967984,1.0,0.7619938444786079
0.07738869434717359,1.0,0.7619938444786079
0.07733866933466733,1.0,0.7619938444786079
0.07728864432216109,1.0,0.7619938444786079
0.07723861930965484,1.0,0.7619938444786079
0.07718859429714858,1.0,0.7619938444786079
0.07713856928464233,1.0,0.7619938444786079
0.07708854427213607,1.0,0.7619938444786079
0.07703851925962982,1.0,0.7619938444786079
0.07698849424712356,1.0,0.7619938444786079
0.07693846923461731,1.0,0.7619938444786079
0.07688844422211105,1.0,0.7619938444786079
0.07683841920960481,1.0,0.7619938444786079
0.07678839419709856,1.0,0.7619938444786079
0.0767383691845923,1.0,0.7619938444786079
0.07668834417208605,1.0,0.7619938444786079
0.07663831915957979,1.0,0.7619938444786079
0.07658829414707355,1.0,0.7619938444786079
0.0765382691345673,1.0,0.7619938444786079
0.07648824412206104,1.0,0.7619938444786079
0.07643821910955478,1.0,0.7619938444786079
0.07638819409704853,1.0,0.7619938444786079
0.07633816908454227,1.0,0.7619938444786079
0.07628814407203602,1.0,0.7619938444786079
0.07623811905952976,1.0,0.7619938444786079
0.07618809404702351,1.0,0.7619938444786079
0.07613806903451727,1.0,0.7619938444786079
0.07608804402201101,1.0,0.7619938444786079
0.07603801900950476,1.0,0.7619938444786079
0.0759879939969985,1.0,0.7619938444786079
0.07593796898449225,1.0,0.7619938444786079
0.075887943971986,1.0,0.7619938444786079
0.07583791895947975,1.0,0.7619938444786079
0.0757878939469735,1.0,0.7619938444786079
0.07573786893446724,1.0,0.7619938444786079
0.07568784392196098,1.0,0.7619938444786079
0.07563781890945473,1.0,0.7619938444786079
0.07558779389694847,1.0,0.7619938444786079
0.07553776888444222,1.0,0.7619938444786079
0.07548774387193596,1.0,0.7619938444786079
0.07543771885942972,1.0,0.7619938444786079
0.07538769384692347,1.0,0.7619938444786079
0.07533766883441721,1.0,0.7619938444786079
0.07528764382191096,1.0,0.7619938444786079
0.0752376188094047,1.0,0.7619938444786079
0.07518759379689846,1.0,0.7619938444786079
0.0751375687843922,1.0,0.7619938444786079
0.07508754377188595,1.0,0.7619938444786079
0.0750375187593797,1.0,0.7619938444786079
0.07498749374687344,1.0,0.7619938444786079
0.07493746873436719,1.0,0.7619938444786079
0.07488744372186093,1.0,0.7619938444786079
0.07483741870935467,1.0,0.7619938444786079
0.07478739369684842,1.0,0.7619938444786079
0.07473736868434218,1.0,0.7619938444786079
0.07468734367183592,1.0,0.7619938444786079
0.07463731865932967,1.0,0.7619938444786079
0.07458729364682341,1.0,0.7619938444786079
0.07453726863431716,1.0,0.7619938444786079
0.07448724362181092,1.0,0.7619938444786079
0.07443721860930466,1.0,0.7619938444786079
0.0743871935967984,1.0,0.7619938444786079
0.07433716858429215,1.0,0.7619938444786079
0.0742871435717859,1.0,0.7619938444786079
0.07423711855927964,1.0,0.7619938444786079
0.07418709354677339,1.0,0.7619938444786079
0.07413706853426713,1.0,0.7619938444786079
0.07408704352176088,1.0,0.7619938444786079
0.07403701850925463,1.0,0.7619938444786079
0.07398699349674838,1.0,0.7619938444786079
0.07393696848424212,1.0,0.7619938444786079
0.07388694347173587,1.0,0.7619938444786079
0.07383691845922961,1.0,0.7619938444786079
0.07378689344672337,1.0,0.7619938444786079
0.07373686843421712,1.0,0.7619938444786079
0.07368684342171086,1.0,0.7619938444786079
0.07363681840920461,1.0,0.7619938444786079
0.07358679339669835,1.0,0.7619938444786079
0.0735367683841921,1.0,0.7619938444786079
0.07348674337168584,1.0,0.7619938444786079
0.07343671835917959,1.0,0.7619938444786079
0.07338669334667335,1.0,0.7619938444786079
0.07333666833416709,1.0,0.7619938444786079
0.07328664332166084,1.0,0.7619938444786079
0.07323661830915458,1.0,0.7619938444786079
0.07318659329664833,1.0,0.7619938444786079
0.07313656828414207,1.0,0.7619938444786079
0.07308654327163583,1.0,0.7619938444786079
0.07303651825912957,1.0,0.7619938444786079
0.07298649324662332,1.0,0.7619938444786079
0.07293646823411706,1.0,0.7619938444786079
0.07288644322161081,1.0,0.7619938444786079
0.07283641820910455,1.0,0.7619938444786079
0.0727863931965983,1.0,0.7619938444786079
0.07273636818409204,1.0,0.7619938444786079
0.0726863431715858,1.0,0.7619938444786079
0.07263631815907955,1.0,0.7619938444786079
0.07258629314657329,1.0,0.7619938444786079
0.07253626813406704,1.0,0.7619938444786079
0.07248624312156078,1.0,0.7619938444786079
0.07243621810905453,1.0,0.7619938444786079
0.07238619309654828,1.0,0.7619938444786079
0.07233616808404203,1.0,0.7619938444786079
0.07228614307153577,1.0,0.7619938444786079
0.07223611805902952,1.0,0.7619938444786079
0.07218609304652326,1.0,0.7619938444786079
0.07213606803401701,1.0,0.7619938444786079
0.07208604302151075,1.0,0.7619938444786079
0.0720360180090045,1.0,0.7619938444786079
0.07198599299649826,1.0,0.7619938444786079
0.071935967983992,1.0,0.7619938444786079
0.07188594297148575,1.0,0.7619938444786079
0.07183591795897949,1.0,0.7619938444786079
0.07178589294647324,1.0,0.7619938444786079
0.071735867933967,1.0,0.7619938444786079
0.07168584292146074,1.0,0.7619938444786079
0.07163581790895449,1.0,0.7619938444786079
0.07158579289644823,1.0,0.7619938444786079
0.07153576788394198,1.0,0.7619938444786079
0.07148574287143572,1.0,0.7619938444786079
0.07143571785892947,1.0,0.7619938444786079
0.07138569284642321,1.0,0.7619938444786079
0.07133566783391695,1.0,0.7619938444786079
0.07128564282141071,1.0,0.7619938444786079
0.07123561780890446,1.0,0.7619938444786079
0.0711855927963982,1.0,0.7619938444786079
0.07113556778389195,1.0,0.7619938444786079
0.07108554277138569,1.0,0.7619938444786079
0.07103551775887945,1.0,0.7619938444786079
0.0709854927463732,1.0,0.7619938444786079
0.07093546773386694,1.0,0.7619938444786079
0.07088544272136069,1.0,0.7619938444786079
0.07083541770885443,1.0,0.7619938444786079
0.07078539269634818,1.0,0.7619938444786079
0.07073536768384192,1.0,0.7619938444786079
0.07068534267133567,1.0,0.7619938444786079
0.07063531765882941,1.0,0.7619938444786079
0.07058529264632317,1.0,0.7619938444786079
0.07053526763381691,1.0,0.7619938444786079
0.07048524262131066,1.0,0.7619938444786079
0.0704352176088044,1.0,0.7619938444786079
0.07038519259629815,1.0,0.7619938444786079
0.07033516758379191,1.0,0.7619938444786079
0.07028514257128565,1.0,0.7619938444786079
0.0702351175587794,1.0,0.7619938444786079
0.07018509254627314,1.0,0.7619938444786079
0.07013506753376689,1.0,0.7619938444786079
0.07008504252126063,1.0,0.7619938444786079
0.07003501750875438,1.0,0.7619938444786079
0.06998499249624812,1.0,0.7619938444786079
0.06993496748374187,1.0,0.7619938444786079
0.06988494247123563,1.0,0.7619938444786079
0.06983491745872937,1.0,0.7619938444786079
0.06978489244622312,1.0,0.7619938444786079
0.06973486743371686,1.0,0.7619938444786079
0.0696848424212106,1.0,0.7619938444786079
0.06963481740870436,1.0,0.7619938444786079
0.06958479239619811,1.0,0.7619938444786079
0.06953476738369185,1.0,0.7619938444786079
0.0694847423711856,1.0,0.7619938444786079
0.06943471735867934,1.0,0.7619938444786079
0.06938469234617309,1.0,0.7619938444786079
0.06933466733366683,1.0,0.7619938444786079
0.06928464232116058,1.0,0.7619938444786079
0.06923461730865432,1.0,0.7619938444786079
0.06918459229614808,1.0,0.7619938444786079
0.06913456728364183,1.0,0.7619938444786079
0.06908454227113557,1.0,0.7619938444786079
0.06903451725862932,1.0,0.7619938444786079
0.06898449224612306,1.0,0.7619938444786079
0.06893446723361682,1.0,0.7619938444786079
0.06888444222111056,1.0,0.7619938444786079
0.06883441720860431,1.0,0.7619938444786079
0.06878439219609805,1.0,0.7619938444786079
0.0687343671835918,1.0,0.7619938444786079
0.06868434217108554,1.0,0.7619938444786079
0.06863431715857929,1.0,0.7619938444786079
0.06858429214607303,1.0,0.7619938444786079
0.06853426713356678,1.0,0.7619938444786079
0.06848424212106052,1.0,0.7619938444786079
0.06843421710855428,1.0,0.7619938444786079
0.06838419209604803,1.0,0.7619938444786079
0.06833416708354177,1.0,0.7619938444786079
